CódigoIBGE;CódigoMunicípio;Município;Estado;Regiao;Ano;PopTotalAgua;PopTotalEsgotamento;VolumeAguaProduzido;VolumeAguaConsumido;ConsumoAguaPercapita;ConsumoEnergiaEletrica;ConsumoEnergiaPercapita;InvestimentoTotalEstado;InvestimentoPercapita;QuantidadeParalizacoes;DuracaoParalizacoes;QuantidadeReclamacoes
4216909;421690;São Lourenço do Oeste;SC;S;2019;24076;24076;1224.48;902.45;0.04;2702.63;0.11;0;0;0;0;2321
4217006;421700;São Ludgero;SC;S;2019;13410;13410;907;669;0.05;122.8;0.01;0;0;0;0;3715
4217105;421710;São Martinho;SC;S;2019;3180;;62.84;44.93;0.01;2.69;0;0;0;0;0;51
4217154;421715;São Miguel da Boa Vista;SC;S;2019;1820;;36;50;0.03;;0;;0;10;61;25
4217204;421720;São Miguel do Oeste;SC;S;2019;40482;;2960.7;1511.28;0.04;4310.07;0.11;0;0;0;0;4320
4217253;421725;São Pedro de Alcântara;SC;S;2019;5823;;160;120;0.02;;0;0;0;0;0;80
4217303;421730;Saudades;SC;S;2019;9745;;418;326.19;0.03;;0;0;0;2;12;2840
4217402;421740;Schroeder;SC;S;2019;21365;;1464.02;714.23;0.03;;0;0;0;0;0;10539
4217501;421750;Seara;SC;S;2019;17541;;1157.44;450.6;0.03;2397.35;0.14;0;0;8;72;1878
4217550;421755;Serra Alta;SC;S;2019;3263;3263;105;75;0.02;;0;0;0;2;12;12
4217600;421760;Siderópolis;SC;S;2019;14007;;0;475.54;0.03;618.13;0.04;0;0;0;0;2444
4217709;421770;Sombrio;SC;S;2019;30374;30374;1200;556.82;0.02;;0;;0;1;32;19
4217758;421775;Sul Brasil;SC;S;2019;2461;2461;125;120;0.05;230;0.09;0;0;10;100;12
4217808;421780;Taió;SC;S;2019;18395;;862.43;569.77;0.03;685.25;0.04;0;0;0;0;1634
4217907;421790;Tangará;SC;S;2019;8676;;425.57;264.79;0.03;332.65;0.04;0;0;0;0;447
4217956;421795;Tigrinhos;SC;S;2019;1633;;54.8;26.42;0.02;103.5;0.06;0;0;0;0;464
4218004;421800;Tijucas;SC;S;2019;38407;38407;3600;2602.05;0.07;;0;0;0;0;0;20000
4218103;421810;Timbé do Sul;SC;S;2019;5348;;185;182;0.03;24;0;0;0;0;0;14
4218202;421820;Timbó;SC;S;2019;44238;;3693.19;2300.99;0.05;2203;0.05;0;0;0;0;9035
4218251;421825;Timbó Grande;SC;S;2019;7877;;266.41;167.74;0.02;235.7;0.03;0;0;0;0;873
4218301;421830;Três Barras;SC;S;2019;19275;19275;669.83;717.59;0.04;465.36;0.02;0;0;3;18;12850
4218350;421835;Treviso;SC;S;2019;3929;;20;18;0;0;0;0;0;0;0;1000
4218400;421840;Treze de Maio;SC;S;2019;7081;;196.6;129.98;0.02;89.63;0.01;0;0;0;0;404
4218509;421850;Treze Tílias;SC;S;2019;7840;7840;397.12;281.82;0.04;301.88;0.04;0;0;0;0;614
4218608;421860;Trombudo Central;SC;S;2019;7360;;378.91;258.83;0.04;176.48;0.02;0;0;3;24;776
4218707;421870;Tubarão;SC;S;2019;105686;;10183;8141;0.08;3951.12;0.04;0;0;2;13;64666
4218756;421875;Tunápolis;SC;S;2019;4543;4543;193;180;0.04;225;0.05;0;0;8;66;38
4218806;421880;Turvo;SC;S;2019;12899;12899;840.61;470.63;0.04;228.04;0.02;0;0;0;0;1274
4218855;421885;União do Oeste;SC;S;2019;2464;;116.56;62.33;0.03;118.94;0.05;0;0;0;0;161
4218905;421890;Urubici;SC;S;2019;11235;;424.13;322.47;0.03;126.05;0.01;0;0;0;0;1024
4218954;421895;Urupema;SC;S;2019;2465;;77.97;59.37;0.02;37.9;0.02;0;0;0;0;250
4219002;421900;Urussanga;SC;S;2019;;;;;0;;0;;0;;;
4219101;421910;Vargeão;SC;S;2019;3573;;161.82;94.36;0.03;29.22;0.01;0;0;0;0;132
4219150;421915;Vargem;SC;S;2019;2477;;180;72;0.03;260;0.1;0;0;2;24;23
4219176;421917;Vargem Bonita;SC;S;2019;4492;;283.7;151.76;0.03;109.28;0.02;0;0;1;6;318
4219200;421920;Vidal Ramos;SC;S;2019;6338;;204.83;115.86;0.02;40.98;0.01;0;0;0;0;320
4219309;421930;Videira;SC;S;2019;53065;53065;5108.55;2495.04;0.05;4599.21;0.09;0;0;7;46;21008
4219358;421935;Vitor Meireles;SC;S;2019;4979;;124.86;95.14;0.02;24.1;0;0;0;0;0;49
4219408;421940;Witmarsum;SC;S;2019;3965;;124.92;92.96;0.02;216.24;0.05;0;0;0;0;67
4219507;421950;Xanxerê;SC;S;2019;50982;;2484.53;1381.53;0.03;2344.43;0.05;0;0;0;0;4337
4219606;421960;Xavantina;SC;S;2019;3933;;76.34;43.48;0.01;153.16;0.04;0;0;0;0;108
4219705;421970;Xaxim;SC;S;2019;28706;;1945.61;1006.01;0.04;1138.73;0.04;0;0;0;0;2846
4219853;421985;Zortéa;SC;S;2019;3363;;1500;600;0.18;;0;;0;0;0;100
2800100;280010;Amparo de São Francisco;SE;NE;2019;2374;;225.28;99.75;0.04;689.59;0.29;0;0;0;0;1
2800209;280020;Aquidabã;SE;NE;2019;21563;;2174.55;745.21;0.03;6656.37;0.31;0;0;0;0;1
2800308;280030;Aracaju;SE;NE;2019;657013;657013;61293.36;40496.27;0.06;78108.84;0.12;46522694.19;70.81;0;0;1
2800407;280040;Arauá;SE;NE;2019;10056;;567.48;270.73;0.03;424.88;0.04;0;0;0;0;1
2800506;280050;Areia Branca;SE;NE;2019;18542;18542;1034.7;561.39;0.03;1015.87;0.05;737318.22;39.76;0;0;1201
2800605;280060;Barra dos Coqueiros;SE;NE;2019;30407;30407;3236.19;1537.39;0.05;4106.96;0.14;165508.48;5.44;0;0;1
2800670;280067;Boquim;SE;NE;2019;26816;;1376.74;562.81;0.02;1288.21;0.05;0;0;0;0;1
2800704;280070;Brejo Grande;SE;NE;2019;8309;;581.84;232.54;0.03;144.29;0.02;0;0;0;0;1
2801009;280100;Campo do Brito;SE;NE;2019;18109;18109;1193.7;553.15;0.03;1171.97;0.06;873738.33;48.25;0;0;11
2801108;280110;Canhoba;SE;NE;2019;4008;;426.63;160.28;0.04;1305.93;0.33;0;0;0;0;1
2801207;280120;Canindé de São Francisco;SE;NE;2019;29900;;1979.81;740.19;0.02;2071.6;0.07;833588.42;27.88;0;0;1
2801306;280130;Capela;SE;NE;2019;34213;;2729.3;1397.14;0.04;1442.91;0.04;0;0;5;40;1690
2801405;280140;Carira;SE;NE;2019;22082;;1649.14;697.4;0.03;5048.08;0.23;0;0;0;0;1
2801504;280150;Carmópolis;SE;NE;2019;16634;;1500;738.9;0.04;420;0.03;0;0;10;82;1143
2801603;280160;Cedro de São João;SE;NE;2019;5897;;720.85;289.26;0.05;291.45;0.05;0;0;0;0;1
2801702;280170;Cristinápolis;SE;NE;2019;17874;;955.51;478.1;0.03;798.16;0.04;0;0;0;0;1
2801900;280190;Cumbe;SE;NE;2019;3987;3987;837.25;225.11;0.06;2562.85;0.64;0;0;0;0;2
2802007;280200;Divina Pastora;SE;NE;2019;5138;;229.76;108.25;0.02;134.29;0.03;0;0;0;0;1
2802106;280210;Estância;SE;NE;2019;69184;69184;7410.99;2598.1;0.04;1794.24;0.03;0;0;11;71;3434
2802205;280220;Feira Nova;SE;NE;2019;5584;;737.3;263.4;0.05;2256.9;0.4;0;0;0;0;1
2802304;280230;Frei Paulo;SE;NE;2019;15421;;1799.3;567.95;0.04;4994.61;0.32;0;0;0;0;1
2802403;280240;Gararu;SE;NE;2019;11604;11604;1039.05;427.99;0.04;336.36;0.03;0;0;0;0;21
2802502;280250;General Maynard;SE;NE;2019;3346;;245.81;114.46;0.03;66.14;0.02;0;0;0;0;1
2802601;280260;Graccho Cardoso;SE;NE;2019;5818;;801.6;288.94;0.05;2453.73;0.42;0;0;0;0;1
2802700;280270;Ilha das Flores;SE;NE;2019;8520;;601.74;285.44;0.03;210.31;0.02;0;0;0;0;1
2802809;280280;Indiaroba;SE;NE;2019;17957;;468.73;241.34;0.01;230.49;0.01;0;0;0;0;1
2802908;280290;Itabaiana;SE;NE;2019;95427;;9102.53;4481.16;0.05;9436.45;0.1;37963155.34;397.82;0;0;1
2803005;280300;Itabaianinha;SE;NE;2019;41928;;1839.85;987.43;0.02;2733.38;0.07;0;0;0;0;1
2803104;280310;Itabi;SE;NE;2019;4903;;829.16;295.64;0.06;2538.09;0.52;0;0;0;0;1
2803203;280320;Itaporanga d Ajuda;SE;NE;2019;34356;;1777.04;827.93;0.02;1154.58;0.03;0;0;0;0;1
2803302;280330;Japaratuba;SE;NE;2019;18743;;1608.99;757.51;0.04;1183.66;0.06;0;0;0;0;1
2803401;280340;Japoatã;SE;NE;2019;13434;;888.65;413.61;0.03;730.29;0.05;0;0;0;0;1
2803500;280350;Lagarto;SE;NE;2019;104408;104408;7876.7;3631.6;0.03;8820;0.08;13134368.28;125.8;0;0;1
2803609;280360;Laranjeiras;SE;NE;2019;29826;;1627.69;650.53;0.02;846.13;0.03;0;0;0;0;1
2803708;280370;Macambira;SE;NE;2019;6919;6919;456.95;218.16;0.03;448.63;0.06;329862.38;47.67;0;0;14
2803807;280380;Malhada dos Bois;SE;NE;2019;3682;;358.82;155.98;0.04;459.45;0.12;0;0;0;0;1
2803906;280390;Malhador;SE;NE;2019;12618;;942.06;447.65;0.04;1093.05;0.09;0;0;0;0;1
2804003;280400;Maruim;SE;NE;2019;17213;;1194.81;529.86;0.03;718.77;0.04;0;0;0;0;1
2804102;280410;Moita Bonita;SE;NE;2019;11335;;661.28;276.63;0.02;388.79;0.03;570843.23;50.36;0;0;1
2804201;280420;Monte Alegre de Sergipe;SE;NE;2019;15031;;1462.89;470.56;0.03;4060.78;0.27;0;0;0;0;1
2804300;280430;Muribeca;SE;NE;2019;7625;;702.39;332.56;0.04;475.52;0.06;0;0;0;0;1
2804409;280440;Neópolis;SE;NE;2019;18719;;1321.8;580.8;0.03;554.58;0.03;0;0;0;0;1
2804458;280445;Nossa Senhora Aparecida;SE;NE;2019;8796;;1001.99;455.13;0.05;2781.39;0.32;0;0;0;0;1
2804508;280450;Nossa Senhora da Glória;SE;NE;2019;36924;;4124.45;1996;0.05;11448.77;0.31;3476590.93;94.16;0;0;1
2804607;280460;Nossa Senhora das Dores;SE;NE;2019;26629;;1683.63;797.48;0.03;2211.36;0.08;976983.88;36.69;0;0;1
2804706;280470;Nossa Senhora de Lourdes;SE;NE;2019;6483;;811.91;288.56;0.04;2485.28;0.38;0;0;0;0;1
2804805;280480;Nossa Senhora do Socorro;SE;NE;2019;183628;183628;12871.25;8057.87;0.04;16346.49;0.09;22716907.86;123.71;0;0;1
2804904;280490;Pacatuba;SE;NE;2019;14428;;567.74;260.33;0.02;393.38;0.03;1209994.67;83.86;0;0;1
2805000;280500;Pedra Mole;SE;NE;2019;3261;;285.33;125.08;0.04;679.25;0.21;0;0;0;0;1
2805109;280510;Pedrinhas;SE;NE;2019;9602;;199.23;104.74;0.01;375.7;0.04;0;0;0;0;1
2805208;280520;Pinhão;SE;NE;2019;6576;;406.09;160.84;0.02;1127.25;0.17;0;0;0;0;1
2805307;280530;Pirambu;SE;NE;2019;9280;;734.92;338.43;0.04;370.91;0.04;0;0;0;0;1
2805406;280540;Poço Redondo;SE;NE;2019;34775;;1636.96;687.44;0.02;4543.97;0.13;0;0;0;0;1
2805505;280550;Poço Verde;SE;NE;2019;23728;;1562.11;825.59;0.03;1267.63;0.05;0;0;0;0;1
2805604;280560;Porto da Folha;SE;NE;2019;28596;;2683.79;1058.49;0.04;2554.23;0.09;0;0;0;0;1
2805703;280570;Propriá;SE;NE;2019;29626;;2875.8;1304.86;0.04;1256.38;0.04;183642.92;6.2;0;0;1
2805802;280580;Riachão do Dantas;SE;NE;2019;19805;;831.28;362.56;0.02;906.1;0.05;604371.64;30.52;0;0;1
2805901;280590;Riachuelo;SE;NE;2019;10213;;949.74;287.76;0.03;698.48;0.07;0;0;0;0;1
2806008;280600;Ribeirópolis;SE;NE;2019;18652;;1503.14;672.54;0.04;875.48;0.05;1320219.89;70.78;0;0;1
2806107;280610;Rosário do Catete;SE;NE;2019;10855;;823.44;394.15;0.04;489.09;0.05;0;0;0;0;1
2806206;280620;Salgado;SE;NE;2019;19998;;1087.55;441.28;0.02;388.45;0.02;697519.95;34.88;0;0;1
2806305;280630;Santa Luzia do Itanhy;SE;NE;2019;14035;;190.68;91.33;0.01;129.62;0.01;0;0;0;0;1
2806404;280640;Santana do São Francisco;SE;NE;2019;7780;;548.57;183.76;0.02;324.29;0.04;0;0;0;0;1
2806503;280650;Santa Rosa de Lima;SE;NE;2019;3913;;457.16;197.85;0.05;316.5;0.08;0;0;0;0;1
2806602;280660;Santo Amaro das Brotas;SE;NE;2019;12102;;831.26;311.7;0.03;670.69;0.06;0;0;0;0;1
2806701;280670;São Cristóvão;SE;NE;2019;90072;;3157.2;2700;0.03;1464.48;0.02;0;0;6;80;763
2806800;280680;São Domingos;SE;NE;2019;11137;;555.39;265.24;0.02;545.28;0.05;399335.59;35.86;0;0;1
2806909;280690;São Francisco;SE;NE;2019;3724;;282.84;128.51;0.03;170.44;0.05;3212245.44;862.58;0;0;1
2807006;280700;São Miguel do Aleixo;SE;NE;2019;3930;;285.69;127.15;0.03;793.04;0.2;256902.64;65.37;0;0;1
2807105;280710;Simão Dias;SE;NE;2019;40484;40484;2587.75;1117.23;0.03;2820.65;0.07;1928706.21;47.64;0;0;1
2807204;280720;Siriri;SE;NE;2019;8893;8893;495;202.67;0.02;223.66;0.03;0;0;0;0;361
2807303;280730;Telha;SE;NE;2019;3227;;411.93;156.35;0.05;121.87;0.04;0;0;0;0;1
2807402;280740;Tobias Barreto;SE;NE;2019;52191;;2498.08;1408.35;0.03;1386.2;0.03;0;0;0;0;1
2807501;280750;Tomar do Geru;SE;NE;2019;13536;;509.21;269.61;0.02;758.72;0.06;0;0;0;0;1
2807600;280760;Umbaúba;SE;NE;2019;25294;;719.33;385.73;0.02;1071.8;0.04;0;0;0;0;1
3500105;350010;Adamantina;SP;SE;2019;35068;35068;2933.02;2385.25;0.07;4969.19;0.14;0;0;102;612;7125
3500204;350020;Adolfo;SP;SE;2019;3562;3562;274.07;249.64;0.07;215.18;0.06;0;0;1;8;986
3500303;350030;Aguaí;SP;SE;2019;36305;36305;3199.25;258.02;0.01;1617.73;0.04;0;0;23;139;1589
3500402;350040;Águas da Prata;SP;SE;2019;8180;8180;838.14;549.48;0.07;319.97;0.04;0;0;39;242;1556
3500501;350050;Águas de Lindóia;SP;SE;2019;18705;18705;2690.94;1504.52;0.08;3446.19;0.18;0;0;9;72;2992
3500550;350055;Águas de Santa Bárbara;SP;SE;2019;6075;6075;734.92;386.5;0.06;800.4;0.13;0;0;40;477;1362
3500600;350060;Águas de São Pedro;SP;SE;2019;3451;3451;730.84;512.07;0.15;780.11;0.23;0;0;50;315;1192
3500709;350070;Agudos;SP;SE;2019;37214;37214;3435.19;2426.82;0.07;3671.67;0.1;0;0;19;119;6148
3500758;350075;Alambari;SP;SE;2019;6025;6025;424.36;290.67;0.05;320.33;0.05;0;0;16;98;1502
3500808;350080;Alfredo Marcondes;SP;SE;2019;4166;4166;301.01;264.12;0.06;319.61;0.08;0;0;7;47;1841
3500907;350090;Altair;SP;SE;2019;4160;4160;240.62;180.03;0.04;122.81;0.03;0;0;0;0;827
3501004;350100;Altinópolis;SP;SE;2019;16184;16184;1900;1318;0.08;;0;0;0;2;20;220
3501103;350110;Alto Alegre;SP;SE;2019;4099;4099;238.87;202.02;0.05;200.83;0.05;0;0;0;0;458
3501152;350115;Alumínio;SP;SE;2019;18628;18628;1409.36;762.28;0.04;1392.89;0.07;0;0;27;182;2647
3501202;350120;Álvares Florence;SP;SE;2019;3679;3679;275.45;191.51;0.05;258.73;0.07;0;0;1;8;1163
3501301;350130;Álvares Machado;SP;SE;2019;24915;24915;1774.24;1480.81;0.06;1378.23;0.06;0;0;52;312;5677
3501400;350140;Álvaro de Carvalho;SP;SE;2019;5227;5227;195.58;159.89;0.03;312.46;0.06;0;0;3;19;409
3501509;350150;Alvinlândia;SP;SE;2019;3222;3222;190.04;148.06;0.05;376.83;0.12;0;0;13;127;317
3501608;350160;Americana;SP;SE;2019;239597;239597;30175.53;15296.61;0.06;20207.28;0.08;0;0;0;0;30034
3501707;350170;Américo Brasiliense;SP;SE;2019;40504;40504;3530.15;3530.15;0.09;;0;0;0;0;0;4124
3501806;350180;Américo de Campos;SP;SE;2019;5969;5969;505;466;0.08;25;0;0;0;11;80;110
3501905;350190;Amparo;SP;SE;2019;72195;72195;6963.06;3790.29;0.05;6011.29;0.08;0;0;5;33;7497
3502002;350200;Analândia;SP;SE;2019;4995;4995;91;45;0.01;;0;;0;0;0;15
3502101;350210;Andradina;SP;SE;2019;57157;57157;5158.95;3642.23;0.06;4572.15;0.08;0;0;0;0;79444
3502200;350220;Angatuba;SP;SE;2019;25228;25228;1618.84;1072.41;0.04;1349.85;0.05;0;0;132;806;3390
3502309;350230;Anhembi;SP;SE;2019;6724;6724;430.09;283.95;0.04;263.81;0.04;0;0;7;42;1078
3502408;350240;Anhumas;SP;SE;2019;4115;4115;231.78;218.23;0.05;253.5;0.06;0;0;3;18;672
3502507;350250;Aparecida;SP;SE;2019;36157;36157;5472.95;2798;0.08;3513.77;0.1;;0;0;0;11237
3502606;350260;Aparecida D Oeste;SP;SE;2019;4196;4196;296.87;247.05;0.06;263.36;0.06;0;0;0;0;997
3502705;350270;Apiaí;SP;SE;2019;24374;24374;1490.72;979.98;0.04;847.99;0.03;0;0;148;1605;2890
3502754;350275;Araçariguama;SP;SE;2019;22364;22364;1044.32;903.09;0.04;1308.69;0.06;0;0;7;42;2327
3502804;350280;Araçatuba;SP;SE;2019;197016;197016;23482.27;14799.77;0.08;14823.83;0.08;0;0;5;43;215501
3502903;350290;Araçoiaba da Serra;SP;SE;2019;34146;34146;3114.09;2143.27;0.06;3846.53;0.11;0;0;68;671;72085
3503000;350300;Aramina;SP;SE;2019;;;;;0;;0;;0;;;
3503109;350310;Arandu;SP;SE;2019;6357;6357;421.61;286.64;0.05;285.47;0.04;0;0;10;60;1672
3503158;350315;Arapeí;SP;SE;2019;2469;2469;123.1;103.68;0.04;57.15;0.02;0;0;11;109;1114
3503208;350320;Araraquara;SP;SE;2019;236072;236072;33965.47;17716.29;0.08;39683.57;0.17;0;0;1;7;31915
3503307;350330;Araras;SP;SE;2019;134236;134236;18651;15693.25;0.12;10466;0.08;0;0;6;96;15716
3503356;350335;Arco-Íris;SP;SE;2019;1791;1791;81;77.66;0.04;86.7;0.05;0;0;4;25;158
3503406;350340;Arealva;SP;SE;2019;8560;8560;565.59;470.69;0.05;415.61;0.05;0;0;6;36;1140
3503505;350350;Areias;SP;SE;2019;3886;3886;557;450;0.12;160.3;0.04;0;0;0;0;10
3503604;350360;Areiópolis;SP;SE;2019;11129;11129;743.83;546.72;0.05;932.78;0.08;0;0;2;12;1266
3503703;350370;Ariranha;SP;SE;2019;;;;;0;;0;;0;;;
3503802;350380;Artur Nogueira;SP;SE;2019;54408;54408;4195.3;2676.31;0.05;;0;179031.81;3.29;8;48;1361
3503901;350390;Arujá;SP;SE;2019;89824;89824;0;4882.96;0.05;1405.25;0.02;0;0;15;134;16188
3503950;350395;Aspásia;SP;SE;2019;1822;1822;107.41;91.23;0.05;100.99;0.06;0;0;1;7;583
3504008;350400;Assis;SP;SE;2019;104386;104386;8060.89;6367.79;0.06;8367.77;0.08;0;0;6;38;26600
3504107;350410;Atibaia;SP;SE;2019;142761;142761;13914.24;7248.31;0.05;9510.84;0.07;0;0;0;0;100808
3504206;350420;Auriflama;SP;SE;2019;15189;15189;1005.95;854.13;0.06;803.21;0.05;0;0;9;54;2544
3504305;350430;Avaí;SP;SE;2019;5403;5403;246.37;205.13;0.04;169.04;0.03;0;0;3;19;481
3504404;350440;Avanhandava;SP;SE;2019;13649;13649;950;605;0.04;;0;;0;0;0;1780
3504503;350450;Avaré;SP;SE;2019;90655;90655;7122.39;5109.56;0.06;9075.08;0.1;0;0;67;405;19621
3504602;350460;Bady Bassitt;SP;SE;2019;17502;17502;905.37;905.37;0.05;;0;0;0;0;0;781
3504701;350470;Balbinos;SP;SE;2019;5735;5735;98;80.47;0.01;62.46;0.01;0;0;4;24;139
3504800;350480;Bálsamo;SP;SE;2019;9068;9068;816;655;0.07;500;0.06;0;0;0;0;530
3504909;350490;Bananal;SP;SE;2019;10945;10945;515.27;453.34;0.04;645.27;0.06;0;0;21;132;4237
3505005;350500;Barão de Antonina;SP;SE;2019;3469;3469;186.85;130.31;0.04;183.73;0.05;0;0;7;42;634
3505104;350510;Barbosa;SP;SE;2019;7402;7402;342;301;0.04;359;0.05;0;0;3;19;3
3505203;350520;Bariri;SP;SE;2019;35264;35264;3186.98;2500;0.07;;0;0;0;0;0;10585
3505302;350530;Barra Bonita;SP;SE;2019;36126;36126;3570.97;2550.69;0.07;8515.07;0.24;0;0;20;300;10216
3505351;350535;Barra do Chapéu;SP;SE;2019;5724;5724;204.76;115.71;0.02;148.86;0.03;0;0;29;174;549
3505401;350540;Barra do Turvo;SP;SE;2019;7659;7659;212.59;163.24;0.02;85.71;0.01;0;0;9;57;385
3505500;350550;Barretos;SP;SE;2019;122098;122098;9972.26;7778.36;0.06;15053.83;0.12;0;0;12;144;15420
3505609;350560;Barrinha;SP;SE;2019;32812;32812;4066.89;3253.51;0.1;;0;0;0;42;340;854
3505708;350570;Barueri;SP;SE;2019;274182;274182;574.75;19163.92;0.07;13719.65;0.05;0;0;145;1791;50266
3505807;350580;Bastos;SP;SE;2019;20953;20953;1393.77;1186.47;0.06;1823.19;0.09;0;0;20;184;3165
3505906;350590;Batatais;SP;SE;2019;62508;62508;9800;8300;0.13;5000;0.08;0;0;2;15;5
3506003;350600;Bauru;SP;SE;2019;376818;376818;44987.68;24073.5;0.06;51329;0.14;0;0;14;336;38135
3506102;350610;Bebedouro;SP;SE;2019;77496;77496;10662.92;7101.75;0.09;10223.7;0.13;0;0;0;0;6729
3506201;350620;Bento de Abreu;SP;SE;2019;2980;2980;197.52;158.69;0.05;148.58;0.05;0;0;3;19;358
3506300;350630;Bernardino de Campos;SP;SE;2019;11148;11148;851.26;585.94;0.05;1245.74;0.11;0;0;14;96;2504
3506359;350635;Bertioga;SP;SE;2019;63249;63249;10069.71;4571.76;0.07;3116.25;0.05;0;0;32;196;9773
3506409;350640;Bilac;SP;SE;2019;8034;8034;560;520;0.06;0;0;;0;0;0;20
3506508;350650;Birigui;SP;SE;2019;123638;123638;13716.15;11346.22;0.09;0;0;0;0;5;90;5155
3506607;350660;Biritiba-Mirim;SP;SE;2019;32598;32598;1236.41;848.26;0.03;1172.32;0.04;0;0;4;30;3767
3506706;350670;Boa Esperança do Sul;SP;SE;2019;;;;;0;;0;;0;;;
3506805;350680;Bocaina;SP;SE;2019;12329;12329;1015.49;728.18;0.06;1293.33;0.1;0;0;10;66;1943
3506904;350690;Bofete;SP;SE;2019;11730;11730;474.63;400.07;0.03;189.75;0.02;0;0;5;39;1230
3507001;350700;Boituva;SP;SE;2019;60997;60997;4171.86;3286.03;0.05;3020.85;0.05;0;0;3;20;9670
3507100;350710;Bom Jesus dos Perdões;SP;SE;2019;25448;25448;2134.77;1682.5;0.07;1976.85;0.08;100000;3.93;5;38;2950
3507159;350715;Bom Sucesso de Itararé;SP;SE;2019;3954;3954;142.65;103.76;0.03;130.42;0.03;0;0;6;39;359
3507209;350720;Borá;SP;SE;2019;837;837;57.65;47.29;0.06;26.23;0.03;0;0;1;7;407
3507308;350730;Boracéia;SP;SE;2019;4823;4823;347.84;286.85;0.06;193.22;0.04;0;0;2;12;564
3507407;350740;Borborema;SP;SE;2019;16046;16046;1930;1210;0.08;1600;0.1;0;0;0;0;15
3507456;350745;Borebi;SP;SE;2019;;;;;0;;0;;0;;;
3507506;350750;Botucatu;SP;SE;2019;146497;146497;14372.89;9145.55;0.06;11603.86;0.08;0;0;20;124;23369
3507605;350760;Bragança Paulista;SP;SE;2019;168668;168668;12141.12;9239.94;0.05;9796.87;0.06;0;0;45;583;53187
3507704;350770;Braúna;SP;SE;2019;5686;5686;311;301;0.05;347.95;0.06;0;0;0;0;180
3507753;350775;Brejo Alegre;SP;SE;2019;2865;2865;174.74;148.65;0.05;75.61;0.03;0;0;0;0;250
3507803;350780;Brodowski;SP;SE;2019;24939;24939;2500.45;2300;0.09;;0;0;0;3;24;17000
3507902;350790;Brotas;SP;SE;2019;24403;24403;2741.85;1762.97;0.07;1751.32;0.07;280831.92;11.51;3;30;4552
3508009;350800;Buri;SP;SE;2019;19878;19878;1154.34;829.44;0.04;976.7;0.05;0;0;41;266;3993
3508108;350810;Buritama;SP;SE;2019;17144;17144;1493;1456;0.08;;0;247707.14;14.45;12;77;2979
3508207;350820;Buritizal;SP;SE;2019;4481;4481;318.41;236.4;0.05;683.74;0.15;0;0;8;52;290
3508306;350830;Cabrália Paulista;SP;SE;2019;4264;4264;240.52;219.96;0.05;238;0.06;0;0;0;0;36
3508405;350840;Cabreúva;SP;SE;2019;49707;49707;3268.49;2126.63;0.04;2547.67;0.05;0;0;88;587;7030
3508504;350850;Caçapava;SP;SE;2019;94263;94263;8527.02;5413.66;0.06;7745.39;0.08;0;0;121;829;14796
3508603;350860;Cachoeira Paulista;SP;SE;2019;33327;33327;2415.3;1789.59;0.05;1137.06;0.03;0;0;49;453;5713
3508702;350870;Caconde;SP;SE;2019;18985;18985;2390;528;0.03;0;0;0;0;90;720;950
3508801;350880;Cafelândia;SP;SE;2019;17767;17767;1434;1068.76;0.06;1097.88;0.06;0;0;0;0;1054
3508900;350890;Caiabu;SP;SE;2019;4191;4191;245.86;201.24;0.05;334.5;0.08;0;0;17;102;668
3509007;350900;Caieiras;SP;SE;2019;101470;101470;0;4370.8;0.04;664.66;0.01;0;0;103;1318;34526
3509106;350910;Caiuá;SP;SE;2019;5874;5874;450;350;0.06;590;0.1;0;0;0;0;33
3509205;350920;Cajamar;SP;SE;2019;76801;76801;4102.65;4237.61;0.06;4134.28;0.05;0;0;123;1213;22240
3509254;350925;Cajati;SP;SE;2019;28549;28549;1806.88;1319.13;0.05;1269.54;0.04;0;0;57;441;3350
3509304;350930;Cajobi;SP;SE;2019;10542;10542;795.96;702.48;0.07;1156.99;0.11;0;0;12;76;571
3509403;350940;Cajuru;SP;SE;2019;26167;26167;1660.43;1301.04;0.05;374.15;0.01;0;0;30;182;3137
3509452;350945;Campina do Monte Alegre;SP;SE;2019;6024;6024;442.86;317.08;0.05;335.18;0.06;0;0;7;50;1131
3509502;350950;Campinas;SP;SE;2019;1204073;1204073;102225.14;80797.22;0.07;61991.55;0.05;0;0;1;10;85000
3509601;350960;Campo Limpo Paulista;SP;SE;2019;84650;84650;6417.18;3760.52;0.04;7531.13;0.09;0;0;310;3300;12244
3509700;350970;Campos do Jordão;SP;SE;2019;52088;52088;4568.46;3445.52;0.07;4166.9;0.08;0;0;44;338;10261
3509809;350980;Campos Novos Paulista;SP;SE;2019;4965;4965;253.48;253.48;0.05;;0;0;0;5;36;80
3509908;350990;Cananéia;SP;SE;2019;12540;12540;971.23;762.56;0.06;443.39;0.04;0;0;12;94;1978
3509957;350995;Canas;SP;SE;2019;5138;5138;360.79;252.16;0.05;288.12;0.06;0;0;18;131;1329
3510005;351000;Cândido Mota;SP;SE;2019;31280;31280;2969;2017;0.06;2800;0.09;0;0;12;72;180
3510104;351010;Cândido Rodrigues;SP;SE;2019;2793;2793;190.95;162.02;0.06;171.37;0.06;0;0;3;18;415
3510153;351015;Canitar;SP;SE;2019;;;;;0;;0;;0;;;
